"Boost Absolute Pressure - Raw Value",81.355003,"","106.597900",,,"Fuel Rail Pressure",81.386002,"","30890.000000",,,"Commanded Fuel Rail Pressure A",81.294998,"","29880.000000",,,"Commanded Fuel Rail Pressure A supported",81.294998,"Yes","1",,,"Commanded Fuel Rail Pressure B",81.294998,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",81.294998,"No","1",,,"Fuel Rail Pressure A",81.294998,"","31690.000000",,,"Fuel Rail Pressure A supported",81.294998,"Yes","1",,,"Fuel Rail Pressure B",81.294998,"","0.000000",,,"Fuel Rail Pressure B supported",81.294998,"No","1",,,"Fuel Rail Temperature A",81.294998,"","46.000000",,,"Fuel Rail Temperature B",81.294998,"","0.000000",,,"Fuel Temperature A supported",81.294998,"Yes","1",,,"Fuel Temperature B supported",81.294998,"No","1",,,"Engine RPM",81.323997,"","1152.000000",,,
"Boost Absolute Pressure - Raw Value",81.474998,"","106.094360",,,"Fuel Rail Pressure",81.504997,"","30090.000000",,,"Commanded Fuel Rail Pressure A",81.415001,"","30310.000000",,,"Commanded Fuel Rail Pressure A supported",81.415001,"Yes","1",,,"Commanded Fuel Rail Pressure B",81.415001,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",81.415001,"No","1",,,"Fuel Rail Pressure A",81.415001,"","30090.000000",,,"Fuel Rail Pressure A supported",81.415001,"Yes","1",,,"Fuel Rail Pressure B",81.415001,"","0.000000",,,"Fuel Rail Pressure B supported",81.415001,"No","1",,,"Fuel Rail Temperature A",81.415001,"","46.000000",,,"Fuel Rail Temperature B",81.415001,"","0.000000",,,"Fuel Temperature A supported",81.415001,"Yes","1",,,"Fuel Temperature B supported",81.415001,"No","1",,,"Engine RPM",81.445000,"","1216.000000",,,
"Boost Absolute Pressure - Raw Value",81.595001,"","106.292725",,,"Fuel Rail Pressure",81.625000,"","29300.000000",,,"Commanded Fuel Rail Pressure A",81.537003,"","30270.000000",,,"Commanded Fuel Rail Pressure A supported",81.537003,"Yes","1",,,"Commanded Fuel Rail Pressure B",81.537003,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",81.537003,"No","1",,,"Fuel Rail Pressure A",81.537003,"","29700.000000",,,"Fuel Rail Pressure A supported",81.537003,"Yes","1",,,"Fuel Rail Pressure B",81.537003,"","0.000000",,,"Fuel Rail Pressure B supported",81.537003,"No","1",,,"Fuel Rail Temperature A",81.537003,"","46.000000",,,"Fuel Rail Temperature B",81.537003,"","0.000000",,,"Fuel Temperature A supported",81.537003,"Yes","1",,,"Fuel Temperature B supported",81.537003,"No","1",,,"Engine RPM",81.565002,"","1152.000000",,,
"Boost Absolute Pressure - Raw Value",81.714996,"","106.796265",,,"Fuel Rail Pressure",81.745003,"","28900.000000",,,"Commanded Fuel Rail Pressure A",81.655998,"","29900.000000",,,"Commanded Fuel Rail Pressure A supported",81.655998,"Yes","1",,,"Commanded Fuel Rail Pressure B",81.655998,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",81.655998,"No","1",,,"Fuel Rail Pressure A",81.655998,"","29300.000000",,,"Fuel Rail Pressure A supported",81.655998,"Yes","1",,,"Fuel Rail Pressure B",81.655998,"","0.000000",,,"Fuel Rail Pressure B supported",81.655998,"No","1",,,"Fuel Rail Temperature A",81.655998,"","46.000000",,,"Fuel Rail Temperature B",81.655998,"","0.000000",,,"Fuel Temperature A supported",81.655998,"Yes","1",,,"Fuel Temperature B supported",81.655998,"No","1",,,"Engine RPM",81.685997,"","1088.000000",,,
"Boost Absolute Pressure - Raw Value",81.834999,"","106.994629",,,"Fuel Rail Pressure",81.864998,"","28900.000000",,,"Commanded Fuel Rail Pressure A",81.775002,"","29950.000000",,,"Commanded Fuel Rail Pressure A supported",81.775002,"Yes","1",,,"Commanded Fuel Rail Pressure B",81.775002,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",81.775002,"No","1",,,"Fuel Rail Pressure A",81.775002,"","29300.000000",,,"Fuel Rail Pressure A supported",81.775002,"Yes","1",,,"Fuel Rail Pressure B",81.775002,"","0.000000",,,"Fuel Rail Pressure B supported",81.775002,"No","1",,,"Fuel Rail Temperature A",81.775002,"","46.000000",,,"Fuel Rail Temperature B",81.775002,"","0.000000",,,"Fuel Temperature A supported",81.775002,"Yes","1",,,"Fuel Temperature B supported",81.775002,"No","1",,,"Engine RPM",81.804001,"","1088.000000",,,
"Boost Absolute Pressure - Raw Value",81.955002,"","106.994629",,,"Fuel Rail Pressure",81.985001,"","28900.000000",,,"Commanded Fuel Rail Pressure A",81.894997,"","30000.000000",,,"Commanded Fuel Rail Pressure A supported",81.894997,"Yes","1",,,"Commanded Fuel Rail Pressure B",81.894997,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",81.894997,"No","1",,,"Fuel Rail Pressure A",81.894997,"","28900.000000",,,"Fuel Rail Pressure A supported",81.894997,"Yes","1",,,"Fuel Rail Pressure B",81.894997,"","0.000000",,,"Fuel Rail Pressure B supported",81.894997,"No","1",,,"Fuel Rail Temperature A",81.894997,"","46.000000",,,"Fuel Rail Temperature B",81.894997,"","0.000000",,,"Fuel Temperature A supported",81.894997,"Yes","1",,,"Fuel Temperature B supported",81.894997,"No","1",,,"Engine RPM",81.926003,"","1024.000000",,,
"Boost Absolute Pressure - Raw Value",82.075996,"","106.895447",,,"Fuel Rail Pressure",82.105003,"","28900.000000",,,"Commanded Fuel Rail Pressure A",82.014999,"","30050.000000",,,"Commanded Fuel Rail Pressure A supported",82.014999,"Yes","1",,,"Commanded Fuel Rail Pressure B",82.014999,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",82.014999,"No","1",,,"Fuel Rail Pressure A",82.014999,"","28900.000000",,,"Fuel Rail Pressure A supported",82.014999,"Yes","1",,,"Fuel Rail Pressure B",82.014999,"","0.000000",,,"Fuel Rail Pressure B supported",82.014999,"No","1",,,"Fuel Rail Temperature A",82.014999,"","46.000000",,,"Fuel Rail Temperature B",82.014999,"","0.000000",,,"Fuel Temperature A supported",82.014999,"Yes","1",,,"Fuel Temperature B supported",82.014999,"No","1",,,"Engine RPM",82.044998,"","960.000000",,,
"Boost Absolute Pressure - Raw Value",82.195000,"","106.697083",,,"Fuel Rail Pressure",82.224998,"","28900.000000",,,"Commanded Fuel Rail Pressure A",82.136002,"","29970.000000",,,"Commanded Fuel Rail Pressure A supported",82.136002,"Yes","1",,,"Commanded Fuel Rail Pressure B",82.136002,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",82.136002,"No","1",,,"Fuel Rail Pressure A",82.136002,"","28900.000000",,,"Fuel Rail Pressure A supported",82.136002,"Yes","1",,,"Fuel Rail Pressure B",82.136002,"","0.000000",,,"Fuel Rail Pressure B supported",82.136002,"No","1",,,"Fuel Rail Temperature A",82.136002,"","46.000000",,,"Fuel Rail Temperature B",82.136002,"","0.000000",,,"Fuel Temperature A supported",82.136002,"Yes","1",,,"Fuel Temperature B supported",82.136002,"No","1",,,"Engine RPM",82.166000,"","896.000000",,,
"Boost Absolute Pressure - Raw Value",82.315002,"","106.399536",,,"Fuel Rail Pressure",82.344002,"","29300.000000",,,"Commanded Fuel Rail Pressure A",82.254997,"","29880.000000",,,"Commanded Fuel Rail Pressure A supported",82.254997,"Yes","1",,,"Commanded Fuel Rail Pressure B",82.254997,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",82.254997,"No","1",,,"Fuel Rail Pressure A",82.254997,"","28900.000000",,,"Fuel Rail Pressure A supported",82.254997,"Yes","1",,,"Fuel Rail Pressure B",82.254997,"","0.000000",,,"Fuel Rail Pressure B supported",82.254997,"No","1",,,"Fuel Rail Temperature A",82.254997,"","46.000000",,,"Fuel Rail Temperature B",82.254997,"","0.000000",,,"Fuel Temperature A supported",82.254997,"Yes","1",,,"Fuel Temperature B supported",82.254997,"No","1",,,"Engine RPM",82.283997,"","832.000000",,,
"Boost Absolute Pressure - Raw Value",82.433998,"","106.193542",,,"Fuel Rail Pressure",82.464996,"","31690.000000",,,"Commanded Fuel Rail Pressure A",82.375000,"","33410.000000",,,"Commanded Fuel Rail Pressure A supported",82.375000,"Yes","1",,,"Commanded Fuel Rail Pressure B",82.375000,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",82.375000,"No","1",,,"Fuel Rail Pressure A",82.375000,"","30090.000000",,,"Fuel Rail Pressure A supported",82.375000,"Yes","1",,,"Fuel Rail Pressure B",82.375000,"","0.000000",,,"Fuel Rail Pressure B supported",82.375000,"No","1",,,"Fuel Rail Temperature A",82.375000,"","46.000000",,,"Fuel Rail Temperature B",82.375000,"","0.000000",,,"Fuel Temperature A supported",82.375000,"Yes","1",,,"Fuel Temperature B supported",82.375000,"No","1",,,"Engine RPM",82.403999,"","832.000000",,,
"Boost Absolute Pressure - Raw Value",82.555000,"","106.895447",,,"Fuel Rail Pressure",82.584999,"","33680.000000",,,"Commanded Fuel Rail Pressure A",82.495003,"","34110.000000",,,"Commanded Fuel Rail Pressure A supported",82.495003,"Yes","1",,,"Commanded Fuel Rail Pressure B",82.495003,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",82.495003,"No","1",,,"Fuel Rail Pressure A",82.495003,"","32880.000000",,,"Fuel Rail Pressure A supported",82.495003,"Yes","1",,,"Fuel Rail Pressure B",82.495003,"","0.000000",,,"Fuel Rail Pressure B supported",82.495003,"No","1",,,"Fuel Rail Temperature A",82.495003,"","46.000000",,,"Fuel Rail Temperature B",82.495003,"","0.000000",,,"Fuel Temperature A supported",82.495003,"Yes","1",,,"Fuel Temperature B supported",82.495003,"No","1",,,"Engine RPM",82.525002,"","832.000000",,,
"Boost Absolute Pressure - Raw Value",82.674004,"","107.498169",,,"Fuel Rail Pressure",82.704002,"","34480.000000",,,"Commanded Fuel Rail Pressure A",82.614998,"","34540.000000",,,"Commanded Fuel Rail Pressure A supported",82.614998,"Yes","1",,,"Commanded Fuel Rail Pressure B",82.614998,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",82.614998,"No","1",,,"Fuel Rail Pressure A",82.614998,"","34480.000000",,,"Fuel Rail Pressure A supported",82.614998,"Yes","1",,,"Fuel Rail Pressure B",82.614998,"","0.000000",,,"Fuel Rail Pressure B supported",82.614998,"No","1",,,"Fuel Rail Temperature A",82.614998,"","46.000000",,,"Fuel Rail Temperature B",82.614998,"","0.000000",,,"Fuel Temperature A supported",82.614998,"Yes","1",,,"Fuel Temperature B supported",82.614998,"No","1",,,"Engine RPM",82.644997,"","896.000000",,,
"Boost Absolute Pressure - Raw Value",82.794998,"","107.795715",,,"Fuel Rail Pressure",82.824997,"","35670.000000",,,"Commanded Fuel Rail Pressure A",82.735001,"","34620.000000",,,"Commanded Fuel Rail Pressure A supported",82.735001,"Yes","1",,,"Commanded Fuel Rail Pressure B",82.735001,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",82.735001,"No","1",,,"Fuel Rail Pressure A",82.735001,"","34870.000000",,,"Fuel Rail Pressure A supported",82.735001,"Yes","1",,,"Fuel Rail Pressure B",82.735001,"","0.000000",,,"Fuel Rail Pressure B supported",82.735001,"No","1",,,"Fuel Rail Temperature A",82.735001,"","46.000000",,,"Fuel Rail Temperature B",82.735001,"","0.000000",,,"Fuel Temperature A supported",82.735001,"Yes","1",,,"Fuel Temperature B supported",82.735001,"No","1",,,"Engine RPM",82.764999,"","896.000000",,,
"Boost Absolute Pressure - Raw Value",82.915001,"","108.596802",,,"Fuel Rail Pressure",82.945000,"","35670.000000",,,"Commanded Fuel Rail Pressure A",82.855003,"","34860.000000",,,"Commanded Fuel Rail Pressure A supported",82.855003,"Yes","1",,,"Commanded Fuel Rail Pressure B",82.855003,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",82.855003,"No","1",,,"Fuel Rail Pressure A",82.855003,"","35670.000000",,,"Fuel Rail Pressure A supported",82.855003,"Yes","1",,,"Fuel Rail Pressure B",82.855003,"","0.000000",,,"Fuel Rail Pressure B supported",82.855003,"No","1",,,"Fuel Rail Temperature A",82.855003,"","46.000000",,,"Fuel Rail Temperature B",82.855003,"","0.000000",,,"Fuel Temperature A supported",82.855003,"Yes","1",,,"Fuel Temperature B supported",82.855003,"No","1",,,"Engine RPM",82.885002,"","896.000000",,,
"Boost Absolute Pressure - Raw Value",83.035004,"","109.695435",,,"Fuel Rail Pressure",83.065002,"","32880.000000",,,"Commanded Fuel Rail Pressure A",82.975998,"","31390.000000",,,"Commanded Fuel Rail Pressure A supported",82.975998,"Yes","1",,,"Commanded Fuel Rail Pressure B",82.975998,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",82.975998,"No","1",,,"Fuel Rail Pressure A",82.975998,"","34480.000000",,,"Fuel Rail Pressure A supported",82.975998,"Yes","1",,,"Fuel Rail Pressure B",82.975998,"","0.000000",,,"Fuel Rail Pressure B supported",82.975998,"No","1",,,"Fuel Rail Temperature A",82.975998,"","46.000000",,,"Fuel Rail Temperature B",82.975998,"","0.000000",,,"Fuel Temperature A supported",82.975998,"Yes","1",,,"Fuel Temperature B supported",82.975998,"No","1",,,"Engine RPM",83.005997,"","704.000000",,,
"Boost Absolute Pressure - Raw Value",83.154999,"","109.794617",,,"Fuel Rail Pressure",83.184998,"","30090.000000",,,"Commanded Fuel Rail Pressure A",83.095001,"","27910.000000",,,"Commanded Fuel Rail Pressure A supported",83.095001,"Yes","1",,,"Commanded Fuel Rail Pressure B",83.095001,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",83.095001,"No","1",,,"Fuel Rail Pressure A",83.095001,"","31690.000000",,,"Fuel Rail Pressure A supported",83.095001,"Yes","1",,,"Fuel Rail Pressure B",83.095001,"","0.000000",,,"Fuel Rail Pressure B supported",83.095001,"No","1",,,"Fuel Rail Temperature A",83.095001,"","46.000000",,,"Fuel Rail Temperature B",83.095001,"","0.000000",,,"Fuel Temperature A supported",83.095001,"Yes","1",,,"Fuel Temperature B supported",83.095001,"No","1",,,"Engine RPM",83.125000,"","640.000000",,,
"Boost Absolute Pressure - Raw Value",83.275002,"","108.894348",,,"Fuel Rail Pressure",83.305000,"","28510.000000",,,"Commanded Fuel Rail Pressure A",83.214996,"","27840.000000",,,"Commanded Fuel Rail Pressure A supported",83.214996,"Yes","1",,,"Commanded Fuel Rail Pressure B",83.214996,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",83.214996,"No","1",,,"Fuel Rail Pressure A",83.214996,"","29700.000000",,,"Fuel Rail Pressure A supported",83.214996,"Yes","1",,,"Fuel Rail Pressure B",83.214996,"","0.000000",,,"Fuel Rail Pressure B supported",83.214996,"No","1",,,"Fuel Rail Temperature A",83.214996,"","46.000000",,,"Fuel Rail Temperature B",83.214996,"","0.000000",,,"Fuel Temperature A supported",83.214996,"Yes","1",,,"Fuel Temperature B supported",83.214996,"No","1",,,"Engine RPM",83.245003,"","576.000000",,,
"Boost Absolute Pressure - Raw Value",83.394997,"","107.894897",,,"Fuel Rail Pressure",83.426003,"","28110.000000",,,"Commanded Fuel Rail Pressure A",83.334999,"","27970.000000",,,"Commanded Fuel Rail Pressure A supported",83.334999,"Yes","1",,,"Commanded Fuel Rail Pressure B",83.334999,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",83.334999,"No","1",,,"Fuel Rail Pressure A",83.334999,"","28900.000000",,,"Fuel Rail Pressure A supported",83.334999,"Yes","1",,,"Fuel Rail Pressure B",83.334999,"","0.000000",,,"Fuel Rail Pressure B supported",83.334999,"No","1",,,"Fuel Rail Temperature A",83.334999,"","46.000000",,,"Fuel Rail Temperature B",83.334999,"","0.000000",,,"Fuel Temperature A supported",83.334999,"Yes","1",,,"Fuel Temperature B supported",83.334999,"No","1",,,"Engine RPM",83.364998,"","640.000000",,,
"Boost Absolute Pressure - Raw Value",83.514999,"","107.093811",,,"Fuel Rail Pressure",83.544998,"","28110.000000",,,"Commanded Fuel Rail Pressure A",83.455002,"","28150.000000",,,"Commanded Fuel Rail Pressure A supported",83.455002,"Yes","1",,,"Commanded Fuel Rail Pressure B",83.455002,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",83.455002,"No","1",,,"Fuel Rail Pressure A",83.455002,"","28510.000000",,,"Fuel Rail Pressure A supported",83.455002,"Yes","1",,,"Fuel Rail Pressure B",83.455002,"","0.000000",,,"Fuel Rail Pressure B supported",83.455002,"No","1",,,"Fuel Rail Temperature A",83.455002,"","46.000000",,,"Fuel Rail Temperature B",83.455002,"","0.000000",,,"Fuel Temperature A supported",83.455002,"Yes","1",,,"Fuel Temperature B supported",83.455002,"No","1",,,"Engine RPM",83.485001,"","640.000000",,,
"Boost Absolute Pressure - Raw Value",83.636002,"","106.498718",,,"Fuel Rail Pressure",83.665001,"","27310.000000",,,"Commanded Fuel Rail Pressure A",83.574997,"","28230.000000",,,"Commanded Fuel Rail Pressure A supported",83.574997,"Yes","1",,,"Commanded Fuel Rail Pressure B",83.574997,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",83.574997,"No","1",,,"Fuel Rail Pressure A",83.574997,"","27720.000000",,,"Fuel Rail Pressure A supported",83.574997,"Yes","1",,,"Fuel Rail Pressure B",83.574997,"","0.000000",,,"Fuel Rail Pressure B supported",83.574997,"No","1",,,"Fuel Rail Temperature A",83.574997,"","46.000000",,,"Fuel Rail Temperature B",83.574997,"","0.000000",,,"Fuel Temperature A supported",83.574997,"Yes","1",,,"Fuel Temperature B supported",83.574997,"No","1",,,"Engine RPM",83.606003,"","640.000000",,,
"Boost Absolute Pressure - Raw Value",83.754997,"","106.193542",,,"Fuel Rail Pressure",83.785004,"","27720.000000",,,"Commanded Fuel Rail Pressure A",83.695000,"","28300.000000",,,"Commanded Fuel Rail Pressure A supported",83.695000,"Yes","1",,,"Commanded Fuel Rail Pressure B",83.695000,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",83.695000,"No","1",,,"Fuel Rail Pressure A",83.695000,"","27720.000000",,,"Fuel Rail Pressure A supported",83.695000,"Yes","1",,,"Fuel Rail Pressure B",83.695000,"","0.000000",,,"Fuel Rail Pressure B supported",83.695000,"No","1",,,"Fuel Rail Temperature A",83.695000,"","46.000000",,,"Fuel Rail Temperature B",83.695000,"","0.000000",,,"Fuel Temperature A supported",83.695000,"Yes","1",,,"Fuel Temperature B supported",83.695000,"No","1",,,"Engine RPM",83.723999,"","640.000000",,,
"Boost Absolute Pressure - Raw Value",83.875000,"","105.697632",,,"Fuel Rail Pressure",83.904999,"","27720.000000",,,"Commanded Fuel Rail Pressure A",83.815002,"","28370.000000",,,"Commanded Fuel Rail Pressure A supported",83.815002,"Yes","1",,,"Commanded Fuel Rail Pressure B",83.815002,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",83.815002,"No","1",,,"Fuel Rail Pressure A",83.815002,"","27310.000000",,,"Fuel Rail Pressure A supported",83.815002,"Yes","1",,,"Fuel Rail Pressure B",83.815002,"","0.000000",,,"Fuel Rail Pressure B supported",83.815002,"No","1",,,"Fuel Rail Temperature A",83.815002,"","46.000000",,,"Fuel Rail Temperature B",83.815002,"","0.000000",,,"Fuel Temperature A supported",83.815002,"Yes","1",,,"Fuel Temperature B supported",83.815002,"No","1",,,"Engine RPM",83.845001,"","704.000000",,,
"Boost Absolute Pressure - Raw Value",83.995003,"","105.392456",,,"Fuel Rail Pressure",84.026001,"","27720.000000",,,"Commanded Fuel Rail Pressure A",83.934998,"","28510.000000",,,"Commanded Fuel Rail Pressure A supported",83.934998,"Yes","1",,,"Commanded Fuel Rail Pressure B",83.934998,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",83.934998,"No","1",,,"Fuel Rail Pressure A",83.934998,"","27720.000000",,,"Fuel Rail Pressure A supported",83.934998,"Yes","1",,,"Fuel Rail Pressure B",83.934998,"","0.000000",,,"Fuel Rail Pressure B supported",83.934998,"No","1",,,"Fuel Rail Temperature A",83.934998,"","46.000000",,,"Fuel Rail Temperature B",83.934998,"","0.000000",,,"Fuel Temperature A supported",83.934998,"Yes","1",,,"Fuel Temperature B supported",83.934998,"No","1",,,"Engine RPM",83.969002,"","704.000000",,,
"Boost Absolute Pressure - Raw Value",84.114998,"","105.293274",,,"Fuel Rail Pressure",84.146004,"","28510.000000",,,"Commanded Fuel Rail Pressure A",84.056000,"","28600.000000",,,"Commanded Fuel Rail Pressure A supported",84.056000,"Yes","1",,,"Commanded Fuel Rail Pressure B",84.056000,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",84.056000,"No","1",,,"Fuel Rail Pressure A",84.056000,"","27720.000000",,,"Fuel Rail Pressure A supported",84.056000,"Yes","1",,,"Fuel Rail Pressure B",84.056000,"","0.000000",,,"Fuel Rail Pressure B supported",84.056000,"No","1",,,"Fuel Rail Temperature A",84.056000,"","46.000000",,,"Fuel Rail Temperature B",84.056000,"","0.000000",,,"Fuel Temperature A supported",84.056000,"Yes","1",,,"Fuel Temperature B supported",84.056000,"No","1",,,"Engine RPM",84.086998,"","704.000000",,,
"Boost Absolute Pressure - Raw Value",84.236000,"","105.094910",,,"Fuel Rail Pressure",84.264999,"","34870.000000",,,"Commanded Fuel Rail Pressure A",84.176003,"","35710.000000",,,"Commanded Fuel Rail Pressure A supported",84.176003,"Yes","1",,,"Commanded Fuel Rail Pressure B",84.176003,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",84.176003,"No","1",,,"Fuel Rail Pressure A",84.176003,"","31300.000000",,,"Fuel Rail Pressure A supported",84.176003,"Yes","1",,,"Fuel Rail Pressure B",84.176003,"","0.000000",,,"Fuel Rail Pressure B supported",84.176003,"No","1",,,"Fuel Rail Temperature A",84.176003,"","46.000000",,,"Fuel Rail Temperature B",84.176003,"","0.000000",,,"Fuel Temperature A supported",84.176003,"Yes","1",,,"Fuel Temperature B supported",84.176003,"No","1",,,"Engine RPM",84.205002,"","704.000000",,,
"Boost Absolute Pressure - Raw Value",84.355003,"","105.293274",,,"Fuel Rail Pressure",84.385002,"","38450.000000",,,"Commanded Fuel Rail Pressure A",84.294998,"","39320.000000",,,"Commanded Fuel Rail Pressure A supported",84.294998,"Yes","1",,,"Commanded Fuel Rail Pressure B",84.294998,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",84.294998,"No","1",,,"Fuel Rail Pressure A",84.294998,"","36060.000000",,,"Fuel Rail Pressure A supported",84.294998,"Yes","1",,,"Fuel Rail Pressure B",84.294998,"","0.000000",,,"Fuel Rail Pressure B supported",84.294998,"No","1",,,"Fuel Rail Temperature A",84.294998,"","46.000000",,,"Fuel Rail Temperature B",84.294998,"","0.000000",,,"Fuel Temperature A supported",84.294998,"Yes","1",,,"Fuel Temperature B supported",84.294998,"No","1",,,"Engine RPM",84.324997,"","704.000000",,,
"Boost Absolute Pressure - Raw Value",84.474998,"","105.995178",,,"Fuel Rail Pressure",84.504997,"","40460.000000",,,"Commanded Fuel Rail Pressure A",84.415001,"","40790.000000",,,"Commanded Fuel Rail Pressure A supported",84.415001,"Yes","1",,,"Commanded Fuel Rail Pressure B",84.415001,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",84.415001,"No","1",,,"Fuel Rail Pressure A",84.415001,"","38450.000000",,,"Fuel Rail Pressure A supported",84.415001,"Yes","1",,,"Fuel Rail Pressure B",84.415001,"","0.000000",,,"Fuel Rail Pressure B supported",84.415001,"No","1",,,"Fuel Rail Temperature A",84.415001,"","46.000000",,,"Fuel Rail Temperature B",84.415001,"","0.000000",,,"Fuel Temperature A supported",84.415001,"Yes","1",,,"Fuel Temperature B supported",84.415001,"No","1",,,"Engine RPM",84.445999,"","704.000000",,,
"Boost Absolute Pressure - Raw Value",84.596001,"","106.697083",,,"Fuel Rail Pressure",84.625000,"","45620.000000",,,"Commanded Fuel Rail Pressure A",84.536003,"","45100.000000",,,"Commanded Fuel Rail Pressure A supported",84.536003,"Yes","1",,,"Commanded Fuel Rail Pressure B",84.536003,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",84.536003,"No","1",,,"Fuel Rail Pressure A",84.536003,"","41650.000000",,,"Fuel Rail Pressure A supported",84.536003,"Yes","1",,,"Fuel Rail Pressure B",84.536003,"","0.000000",,,"Fuel Rail Pressure B supported",84.536003,"No","1",,,"Fuel Rail Temperature A",84.536003,"","46.000000",,,"Fuel Rail Temperature B",84.536003,"","0.000000",,,"Fuel Temperature A supported",84.536003,"Yes","1",,,"Fuel Temperature B supported",84.536003,"No","1",,,"Engine RPM",84.565002,"","768.000000",,,
"Boost Absolute Pressure - Raw Value",84.714996,"","107.398987",,,"Fuel Rail Pressure",84.746002,"","51590.000000",,,"Commanded Fuel Rail Pressure A",84.654999,"","50800.000000",,,"Commanded Fuel Rail Pressure A supported",84.654999,"Yes","1",,,"Commanded Fuel Rail Pressure B",84.654999,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",84.654999,"No","1",,,"Fuel Rail Pressure A",84.654999,"","47220.000000",,,"Fuel Rail Pressure A supported",84.654999,"Yes","1",,,"Fuel Rail Pressure B",84.654999,"","0.000000",,,"Fuel Rail Pressure B supported",84.654999,"No","1",,,"Fuel Rail Temperature A",84.654999,"","46.000000",,,"Fuel Rail Temperature B",84.654999,"","0.000000",,,"Fuel Temperature A supported",84.654999,"Yes","1",,,"Fuel Temperature B supported",84.654999,"No","1",,,"Engine RPM",84.684998,"","768.000000",,,
"Boost Absolute Pressure - Raw Value",84.834999,"","108.299255",,,"Fuel Rail Pressure",84.865997,"","57980.000000",,,"Commanded Fuel Rail Pressure A",84.775002,"","56930.000000",,,"Commanded Fuel Rail Pressure A supported",84.775002,"Yes","1",,,"Commanded Fuel Rail Pressure B",84.775002,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",84.775002,"No","1",,,"Fuel Rail Pressure A",84.775002,"","52800.000000",,,"Fuel Rail Pressure A supported",84.775002,"Yes","1",,,"Fuel Rail Pressure B",84.775002,"","0.000000",,,"Fuel Rail Pressure B supported",84.775002,"No","1",,,"Fuel Rail Temperature A",84.775002,"","46.000000",,,"Fuel Rail Temperature B",84.775002,"","0.000000",,,"Fuel Temperature A supported",84.775002,"Yes","1",,,"Fuel Temperature B supported",84.775002,"No","1",,,"Engine RPM",84.805000,"","832.000000",,,
"Boost Absolute Pressure - Raw Value",84.955002,"","109.199524",,,"Fuel Rail Pressure",84.985001,"","65950.000000",,,"Commanded Fuel Rail Pressure A",84.896004,"","65390.000000",,,"Commanded Fuel Rail Pressure A supported",84.896004,"Yes","1",,,"Commanded Fuel Rail Pressure B",84.896004,"","0.000000",,,"Commanded Fuel Rail Pressure B supported",84.896004,"No","1",,,"Fuel Rail Pressure A",84.896004,"","59970.000000",,,"Fuel Rail Pressure A supported",84.896004,"Yes","1",,,"Fuel Rail Pressure B",84.896004,"","0.000000",,,"Fuel Rail Pressure B supported",84.896004,"No","1",,,"Fuel Rail Temperature A",84.896004,"","46.000000",,,"Fuel Rail Temperature B",84.896004,"","0.000000",,,"Fuel Temperature A supported",84.896004,"Yes","1",,,"Fuel Temperature B supported",84.896004,"No","1",,,"Engine RPM",84.925003,"","896.000000",,,
